.75184572	.89294666	.93938833	.90037709	.85645592	.88152552	.97522289	.85127932	.9618423	.73036981	.72381777	100.62014	100.15209	97.250969	99.240913	637.08954	349.6481	.44641495	6.5	16349.043
.62341815	.85989779	.9425177	.85525113	.82055855	.83371454	.9203862	.8291766	.96608037	.67946118	.63708836	101.45077	100.36044	95.51857	98.969894	646.02649	355.70056	.29921532	6.5	16506.646
.53764117	.83752096	.93234944	.83103961	.79042721	.82247412	.89222217	.80504912	.95110303	.64532727	.58585435	102.61969	100.65118	95.743561	98.878075	655.09515	360.82492	-.0012874603	6.5	16432.6
.42527527	.82814837	.86149693	.83988971	.79590648	.82495153	.91127491	.78266495	.91875613	.6338383	.5784235	104.28836	101.05084	95.242294	98.742844	663.72974	365.74277	.50172806	6.5	16336.267
.55264002	.88777047	.90549815	.91632277	.91056907	.85461801	.97974396	.80938655	.92780805	.67988306	.60123867	102.56546	100.65965	99.787331	99.487038	672.25647	371.00128	1.3663292	6.5	16315.431
.56576335	.88051516	.93643677	.90439093	.90056825	.77375346	1.0276659	.79407233	.87537009	.7051667	.62426251	103.10671	100.78323	102.27384	99.747742	681.69861	376.65564	.8649826	6.5	16285.113
.62917954	.8583129	.90261573	.87961477	.87929469	.73512942	1.0108161	.78403151	.82059389	.74404764	.68257058	102.84129	100.72271	104.84871	100.03754	692.0481	382.70169	1.6190529	6.5	16212.887
.66042066	.86370999	.83760351	.88873816	.88025445	.75624681	1.0198232	.81617701	.80467695	.82875329	.7447055	101.61022	100.44035	104.35978	100.04444	702.01068	388.58649	.99139214	6.5	16265.316
.6196909	.84875584	.80035138	.88299614	.83690375	.80546999	1.0138075	.79017961	.82817817	.7486251	.70567507	101.76984	100.47738	103.7227	99.99337	711.54425	394.27554	-.18982887	6.5	16498.797
.63200736	.83481133	.80365503	.86748213	.83825576	.78425443	.98126537	.7712779	.8384735	.69779408	.77148974	101.4758	100.40973	104.75188	100.10755	721.88904	400.2738	.62613487	6.25	16489.463
